timestamps,eeg_1,eeg_2,eeg_3,eeg_4,acc_1,acc_2,acc_3,batt_1,batt_2,batt_3,drlref_1,drlref_2,delta_absolute_1,delta_absolute_2,delta_absolute_3,delta_absolute_4,theta_absolute_1,theta_absolute_2,theta_absolute_3,theta_absolute_4,alpha_absolute_1,alpha_absolute_2,alpha_absolute_3,alpha_absolute_4,beta_absolute_1,beta_absolute_2,beta_absolute_3,beta_absolute_4,gamma_absolute_1,gamma_absolute_2,gamma_absolute_3,gamma_absolute_4,delta_relative_1,delta_relative_2,delta_relative_3,delta_relative_4,theta_relative_1,theta_relative_2,theta_relative_3,theta_relative_4,alpha_relative_1,alpha_relative_2,alpha_relative_3,alpha_relative_4,beta_relative_1,beta_relative_2,beta_relative_3,beta_relative_4,gamma_relative_1,gamma_relative_2,gamma_relative_3,gamma_relative_4,delta_session_score_1,delta_session_score_2,delta_session_score_3,delta_session_score_4,theta_session_score_1,theta_session_score_2,theta_session_score_3,theta_session_score_4,alpha_session_score_1,alpha_session_score_2,alpha_session_score_3,alpha_session_score_4,beta_session_score_1,beta_session_score_2,beta_session_score_3,beta_session_score_4,gamma_session_score_1,gamma_session_score_2,gamma_session_score_3,gamma_session_score_4,blink,jaw_clench,hsi_precision_1,hsi_precision_2,hsi_precision_3,hsi_precision_4,note,recorder_info,config,device
1543457861.0089202,809.330322266,860.324707031,820.845214844,815.91027832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0113821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1543457861.0113821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1543457861.0116467,,,,,,,,,,,,,,,,,,,,,0.713927,0.251179,-0.586316,0.962685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0116911,,,,,,,,,,,,,,,,,,,,,,,,,0.74853,-0.226972,-0.240479,0.364369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0117137,,,,,,,,,,,,,0.330654,0.145737,-0.0108388,0.693928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0117402,,,,,,,,,,,,,,,,,0.899452,-0.132226,0.133584,0.48595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0117686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380982,-0.428665,-0.0438502,0.13946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0117912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222509,0.365017,0.0636382,0.439638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0118108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240964,0.121384,0.141109,0.110861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0118310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0920611,0.286333,0.239439,0.236776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0118563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341094,0.150976,0.333901,0.146676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0118890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103372,0.0762902,0.221913,0.0660496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0119147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140625,0.783784,0.0,0.825581,,,,,,,,,,,,,,,,,,
1543457861.0119274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822222,0.0,0.0,0.326923,,,,,,,,,,,,,,
1543457861.0119371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271028,0.277108,0.151515,0.760563,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0119464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.127273,0.56,0.722222,,,,,,,,,,,,,,,,,,,,,,
1543457861.0119753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510638,0.0,0.387755,0.36,,,,,,,,,,
1543457861.0120111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
1543457861.0134685,794.525512695,852.09979248,838.940002441,804.395385742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0180171,796.170471191,855.389770508,830.715087891,809.330322266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0200078,,,,,-0.394531875849,0.128906458616,0.929688930511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0225656,807.68536377,855.389770508,825.780151367,817.555236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0259349,,,,,,,,,,,1635483.875,1645161.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0271139,806.040344238,853.744812012,832.360046387,824.135131836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0316625,809.330322266,855.389770508,829.070068359,824.135131836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0362108,802.750427246,855.389770508,824.135131836,817.555236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0399239,,,,,-0.394531875849,0.128906458616,0.929688930511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0407593,802.750427246,858.679748535,825.780151367,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0453079,807.68536377,858.679748535,838.940002441,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0498562,820.845214844,858.679748535,832.360046387,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0544047,819.200195312,852.09979248,834.005004883,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0589533,810.975280762,845.519897461,832.360046387,830.715087891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0598402,,,,,-0.390625625849,0.128906458616,0.929688930511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0635016,810.975280762,853.744812012,834.005004883,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0680501,815.91027832,852.09979248,830.715087891,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0725987,825.780151367,853.744812012,829.070068359,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0771470,822.49017334,860.324707031,838.940002441,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0797563,,,,,-0.386719346046,0.128906458616,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0816956,825.780151367,857.034729004,830.715087891,837.29498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0862441,824.135131836,858.679748535,837.29498291,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0907924,830.715087891,857.034729004,830.715087891,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0953410,827.425109863,857.034729004,827.425109863,837.29498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0996726,,,,,-0.386719346046,0.132812708616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.0998895,819.200195312,857.034729004,838.940002441,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1044378,819.200195312,857.034729004,837.29498291,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1089864,820.845214844,860.324707031,834.005004883,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1113319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1543457861.1113319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1543457861.1115949,,,,,,,,,,,,,,,,,,,,,0.713927,0.251179,-0.528534,0.989399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1116390,,,,,,,,,,,,,,,,,,,,,,,,,0.74853,-0.235232,-0.223343,0.398715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1116614,,,,,,,,,,,,,0.330654,0.144017,0.172603,0.676898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1116877,,,,,,,,,,,,,,,,,0.899452,-0.0879402,0.213535,0.531229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1117160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380982,-0.448676,-0.0626984,0.123875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1117384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222509,0.361634,0.0606466,0.448814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1117578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240964,0.117994,0.122461,0.115181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1117780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0920611,0.282558,0.30475,0.218557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1118031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341094,0.165634,0.334869,0.156277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1118360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103372,0.0721796,0.177273,0.0611705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1118615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140625,0.783784,0.0,0.860465,,,,,,,,,,,,,,,,,,
1543457861.1118741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822222,0.0,0.0,0.403846,,,,,,,,,,,,,,
1543457861.1118839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271028,0.277108,0.326531,0.742857,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1118932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,0.666667,0.814815,,,,,,,,,,,,,,,,,,,,,,
1543457861.1119215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510638,0.0,0.367347,0.333333,,,,,,,,,,
1543457861.1119573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
1543457861.1135347,830.715087891,858.679748535,842.229919434,819.200195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1180832,837.29498291,858.679748535,832.360046387,824.135131836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1195886,,,,,-0.382813096046,0.132812708616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1226318,835.650024414,858.679748535,829.070068359,822.49017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1271801,843.874938965,865.259643555,832.360046387,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1317286,832.360046387,865.259643555,830.715087891,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1360586,,,,,,,,,,,1638709.625,1645161.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1362772,832.360046387,863.614685059,834.005004883,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1395047,,,,,-0.378906846046,0.136718958616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1408255,824.135131836,861.969726562,830.715087891,829.070068359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1453741,819.200195312,858.679748535,827.425109863,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1499226,815.91027832,855.389770508,837.29498291,840.584960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1544709,817.555236816,857.034729004,838.940002441,847.164855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1590195,824.135131836,857.034729004,840.584960938,845.519897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1594210,,,,,-0.378906846046,0.136718958616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1635680,825.780151367,858.679748535,835.650024414,847.164855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1681163,830.715087891,861.969726562,834.005004883,847.164855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1726649,820.845214844,858.679748535,834.005004883,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1772132,822.49017334,852.09979248,830.715087891,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1793370,,,,,-0.382813096046,0.132812708616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1817617,817.555236816,853.744812012,837.29498291,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1863103,814.265258789,853.744812012,835.650024414,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1908586,812.620300293,860.324707031,837.29498291,837.29498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1954072,815.91027832,857.034729004,835.650024414,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1992533,,,,,-0.386719346046,0.132812708616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.1999557,819.200195312,860.324707031,830.715087891,835.650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2045040,824.135131836,861.969726562,835.650024414,840.584960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2090526,820.845214844,861.969726562,829.070068359,837.29498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2112818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1543457861.2112818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1543457861.2115431,,,,,,,,,,,,,,,,,,,,,0.713927,0.251419,-0.43331,1.03967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2115870,,,,,,,,,,,,,,,,,,,,,,,,,0.74853,-0.24521,-0.202494,0.409765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2116091,,,,,,,,,,,,,0.330654,0.140407,0.407212,0.652989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2116351,,,,,,,,,,,,,,,,,0.899452,-0.0542783,0.254484,0.544628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2116635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380982,-0.478086,-0.0783484,0.116566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2116857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222509,0.360463,0.0596464,0.479797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2117050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240964,0.114877,0.101485,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2117250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0920611,0.279157,0.413148,0.19696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2117500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341094,0.178305,0.290655,0.153468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2117827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103372,0.0671979,0.135066,0.0572737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2118082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140625,0.783784,0.0,0.918605,,,,,,,,,,,,,,,,,,
1543457861.2118208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822222,0.0,0.0,0.423077,,,,,,,,,,,,,,
1543457861.2118304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271028,0.277108,0.561224,0.714286,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2118397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.254545,0.72,0.833333,,,,,,,,,,,,,,,,,,,,,,
1543457861.2118680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510638,0.0,0.326531,0.32,,,,,,,,,,
1543457861.2119036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
1543457861.2136011,820.845214844,861.969726562,837.29498291,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2181494,830.715087891,860.324707031,827.425109863,843.874938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2191694,,,,,-0.390625625849,0.128906458616,0.933595180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2226980,832.360046387,858.679748535,840.584960938,845.519897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2272465,842.229919434,855.389770508,845.519897461,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2317948,829.070068359,857.034729004,835.650024414,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2363434,817.555236816,850.454833984,840.584960938,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2390857,,,,,-0.386719346046,0.125000193715,0.917970180511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2408917,822.49017334,847.164855957,834.005004883,843.874938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2454402,819.200195312,852.09979248,835.650024414,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2461820,,,,,,,,,,,1638709.625,1645161.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457861.2499888,829.070068359,853.744812012,835.650024414,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
